	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
27	PB.64.1|1045_0|path0:1-1816(+)|HQ_sampleytBMi1Qu|cb7163_c2/f3p0/1887	6945.ISCW019966-PA	8.999999999999998e-82	310.1	BS	GO:0001708,GO:0001763,GO:0002009,GO:0002164,GO:0002165,GO:0002168,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0007275,GO:0007424,GO:0007430,GO:0007444,GO:0007472,GO:0007475,GO:0007476,GO:0007552,GO:0007560,GO:0008134,GO:0008150,GO:0008586,GO:0008587,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0030154,GO:0030431,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0033613,GO:0035107,GO:0035114,GO:0035120,GO:0035153,GO:0035154,GO:0035209,GO:0035220,GO:0035239,GO:0035295,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045893,GO:0045935,GO:0045944,GO:0048513,GO:0048518,GO:0048522,GO:0048563,GO:0048569,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048754,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0060429,GO:0060446,GO:0060541,GO:0060562,GO:0061138,GO:0065007,GO:0080090,GO:2000112,GO:2001141	K04378		artNOG[6]	033UE@artNOG,0A37J@biNOG,0VE2B@meNOG,13JK0@opiNOG,COG5068@NOG,KOG0015@euNOG	NA|NA|NA	K	MADS	Transcription
28	PB.72.1|1051_0|path14:1-1884(+)|HQ_sampleytBMi1Qu|cb3770_c11/f3p1/1814	7739.JGI115449	1.0999999999999998e-92	346.3	KDELR3	GO:0001932,GO:0001934,GO:0003674,GO:0005046,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005793,GO:0005794,GO:0005798,GO:0005801,GO:0006621,GO:0006810,GO:0006886,GO:0006890,GO:0006891,GO:0006950,GO:0006984,GO:0006986,GO:0006987,GO:0007154,GO:0007165,GO:0007275,GO:0008104,GO:0008150,GO:0009790,GO:0009792,GO:0009893,GO:0009987,GO:0010033,GO:0010562,GO:0010604,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0019219,GO:0019220,GO:0019222,GO:0023052,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030968,GO:0031090,GO:0031224,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031982,GO:0031988,GO:0032069,GO:0032075,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033674,GO:0034613,GO:0034620,GO:0034976,GO:0035437,GO:0035966,GO:0035967,GO:0042175,GO:0042221,GO:0042277,GO:0042325,GO:0042327,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043549,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045184,GO:0045185,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0046923,GO:0048193,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051235,GO:0051246,GO:0051247,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051641,GO:0051649,GO:0051651,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071702,GO:0072595,GO:0080090	K10949		meNOG[21]	09U7S@biNOG,0DFHG@chorNOG,0V56W@meNOG,12SCW@opiNOG,COG5196@NOG,KOG3106@euNOG	NA|NA|NA	U	Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi	Intracellular trafficking and secretion
29	PB.72.2|1051_0|path14:1-2485(+)|HQ_sampleytBMi1Qu|cb3770_c4/f2p2/2430	7739.JGI115449	1.3999999999999996e-92	346.3	KDELR3	GO:0001932,GO:0001934,GO:0003674,GO:0005046,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005793,GO:0005794,GO:0005798,GO:0005801,GO:0006621,GO:0006810,GO:0006886,GO:0006890,GO:0006891,GO:0006950,GO:0006984,GO:0006986,GO:0006987,GO:0007154,GO:0007165,GO:0007275,GO:0008104,GO:0008150,GO:0009790,GO:0009792,GO:0009893,GO:0009987,GO:0010033,GO:0010562,GO:0010604,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0019219,GO:0019220,GO:0019222,GO:0023052,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030968,GO:0031090,GO:0031224,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031982,GO:0031988,GO:0032069,GO:0032075,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033674,GO:0034613,GO:0034620,GO:0034976,GO:0035437,GO:0035966,GO:0035967,GO:0042175,GO:0042221,GO:0042277,GO:0042325,GO:0042327,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043549,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045184,GO:0045185,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0046923,GO:0048193,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051235,GO:0051246,GO:0051247,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051641,GO:0051649,GO:0051651,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071702,GO:0072595,GO:0080090	K10949		meNOG[21]	09U7S@biNOG,0DFHG@chorNOG,0V56W@meNOG,12SCW@opiNOG,COG5196@NOG,KOG3106@euNOG	NA|NA|NA	U	Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi	Intracellular trafficking and secretion
30	PB.74.1|1051_0|path5:1-2504(+)|HQ_sampleytBMi1Qu|cb3770_c12/f3p3/2429	7739.JGI115449	1.3999999999999996e-92	346.3	KDELR3	GO:0001932,GO:0001934,GO:0003674,GO:0005046,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005793,GO:0005794,GO:0005798,GO:0005801,GO:0006621,GO:0006810,GO:0006886,GO:0006890,GO:0006891,GO:0006950,GO:0006984,GO:0006986,GO:0006987,GO:0007154,GO:0007165,GO:0007275,GO:0008104,GO:0008150,GO:0009790,GO:0009792,GO:0009893,GO:0009987,GO:0010033,GO:0010562,GO:0010604,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0019219,GO:0019220,GO:0019222,GO:0023052,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030968,GO:0031090,GO:0031224,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031982,GO:0031988,GO:0032069,GO:0032075,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033674,GO:0034613,GO:0034620,GO:0034976,GO:0035437,GO:0035966,GO:0035967,GO:0042175,GO:0042221,GO:0042277,GO:0042325,GO:0042327,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043549,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045184,GO:0045185,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0046923,GO:0048193,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051235,GO:0051246,GO:0051247,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051641,GO:0051649,GO:0051651,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071702,GO:0072595,GO:0080090	K10949		meNOG[21]	09U7S@biNOG,0DFHG@chorNOG,0V56W@meNOG,12SCW@opiNOG,COG5196@NOG,KOG3106@euNOG	NA|NA|NA	U	Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi	Intracellular trafficking and secretion
31	PB.74.2|1051_0|path5:12-2505(+)|HQ_sampleytBMi1Qu|cb3770_c16/f2p6/2500	7739.JGI115449	1.6999999999999996e-88	332.8	KDELR3	GO:0001932,GO:0001934,GO:0003674,GO:0005046,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005793,GO:0005794,GO:0005798,GO:0005801,GO:0006621,GO:0006810,GO:0006886,GO:0006890,GO:0006891,GO:0006950,GO:0006984,GO:0006986,GO:0006987,GO:0007154,GO:0007165,GO:0007275,GO:0008104,GO:0008150,GO:0009790,GO:0009792,GO:0009893,GO:0009987,GO:0010033,GO:0010562,GO:0010604,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0019219,GO:0019220,GO:0019222,GO:0023052,GO:0030133,GO:0030135,GO:0030136,GO:0030140,GO:0030968,GO:0031090,GO:0031224,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031410,GO:0031982,GO:0031988,GO:0032069,GO:0032075,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032507,GO:0033036,GO:0033218,GO:0033365,GO:0033554,GO:0033674,GO:0034613,GO:0034620,GO:0034976,GO:0035437,GO:0035966,GO:0035967,GO:0042175,GO:0042221,GO:0042277,GO:0042325,GO:0042327,GO:0043085,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043549,GO:0044093,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0045184,GO:0045185,GO:0045859,GO:0045860,GO:0045937,GO:0046907,GO:0046923,GO:0048193,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051235,GO:0051246,GO:0051247,GO:0051336,GO:0051338,GO:0051345,GO:0051347,GO:0051641,GO:0051649,GO:0051651,GO:0051716,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0070727,GO:0070887,GO:0070972,GO:0071310,GO:0071702,GO:0072595,GO:0080090	K10949		meNOG[21]	09U7S@biNOG,0DFHG@chorNOG,0V56W@meNOG,12SCW@opiNOG,COG5196@NOG,KOG3106@euNOG	NA|NA|NA	U	Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi	Intracellular trafficking and secretion
32	PB.81.1|1055_0|path1:1-1838(+)|HQ_sampleytBMi1Qu|cb16611_c276484/f55p25/1889	28377.ENSACAP00000017559	4.9e-80	304.3	CBS	GO:0000003,GO:0000096,GO:0000097,GO:0000098,GO:0001101,GO:0001501,GO:0001503,GO:0001666,GO:0001932,GO:0001958,GO:0001974,GO:0003008,GO:0003013,GO:0003018,GO:0003674,GO:0003824,GO:0004122,GO:0004124,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0006082,GO:0006140,GO:0006520,GO:0006534,GO:0006535,GO:0006563,GO:0006565,GO:0006575,GO:0006790,GO:0006801,GO:0006807,GO:0006950,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007565,GO:0007568,GO:0007584,GO:0008015,GO:0008150,GO:0008152,GO:0008340,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009069,GO:0009070,GO:0009071,GO:0009092,GO:0009093,GO:0009605,GO:0009628,GO:0009653,GO:0009719,GO:0009887,GO:0009888,GO:0009966,GO:0009987,GO:0009991,GO:0010033,GO:0010243,GO:0010259,GO:0010627,GO:0010646,GO:0010941,GO:0014070,GO:0016053,GO:0016054,GO:0016597,GO:0016829,GO:0016835,GO:0016836,GO:0019219,GO:0019220,GO:0019222,GO:0019344,GO:0019346,GO:0019448,GO:0019752,GO:0020037,GO:0021549,GO:0021575,GO:0021587,GO:0022037,GO:0022414,GO:0023051,GO:0030170,GO:0030799,GO:0030823,GO:0030902,GO:0031323,GO:0031399,GO:0031406,GO:0031667,GO:0031974,GO:0031981,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0032872,GO:0033273,GO:0033554,GO:0034641,GO:0035150,GO:0036075,GO:0036293,GO:0036294,GO:0042219,GO:0042221,GO:0042325,GO:0042802,GO:0042803,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0043167,GO:0043168,GO:0043200,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043405,GO:0043408,GO:0043418,GO:0043436,GO:0043506,GO:0043549,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044272,GO:0044273,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044702,GO:0044703,GO:0044706,GO:0044707,GO:0044710,GO:0044711,GO:0044712,GO:0044763,GO:0044767,GO:0045859,GO:0046328,GO:0046394,GO:0046395,GO:0046439,GO:0046906,GO:0046983,GO:0048037,GO:0048513,GO:0048519,GO:0048523,GO:0048583,GO:0048609,GO:0048705,GO:0048731,GO:0048771,GO:0048856,GO:0050667,GO:0050789,GO:0050790,GO:0050794,GO:0050880,GO:0050896,GO:0051171,GO:0051174,GO:0051216,GO:0051246,GO:0051338,GO:0051593,GO:0051704,GO:0051716,GO:0060135,GO:0060255,GO:0060348,GO:0060349,GO:0060350,GO:0060351,GO:0060548,GO:0061448,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070302,GO:0070482,GO:0070813,GO:0070814,GO:0070887,GO:0071453,GO:0071456,GO:0071704,GO:0071900,GO:0072341,GO:0072593,GO:0080090,GO:0080134,GO:0080135,GO:0090066,GO:0097159,GO:1900542,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1901698,GO:1901700	K01697		meNOG[21]	0A0M7@biNOG,0DN8N@chorNOG,0VA5B@meNOG,12RSH@opiNOG,1CX03@veNOG,COG0031@NOG,KOG1252@euNOG	NA|NA|NA	E	Cystathionine-beta-synthase	Amino Acid metabolism and transport
33	PB.82.1|1056_0|path0:1-1736(+)|HQ_sampleytBMi1Qu|cb504_c1/f7p5/1809	4533.OB12G24800.1	5.2e-07	61.6					euNOG[57]	COG5126@NOG,KOG0027@euNOG	NA|NA|NA	T	Calcium binding protein	Signal Transduction
34	PB.87.1|1061_0|path0:1-1743(+)|HQ_sampleytBMi1Qu|cb6958_c0/f5p2/1805	6945.ISCW012003-PA	9.9e-43	180.3	MRPL20	GO:0000313,GO:0000315,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005762,GO:0005840,GO:0006412,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0030529,GO:0031974,GO:0032991,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:1901576	K02887		artNOG[6]	037IW@artNOG,0A8TA@biNOG,0V8G2@meNOG,13RAG@opiNOG,COG0292@NOG,KOG4707@euNOG	NA|NA|NA	J	ribosomal protein L20	Translation
35	PB.88.1|1062_0|path0:1-1741(+)|HQ_sampleytBMi1Qu|cb1142_c15/f11p2/1804	9031.ENSGALP00000010135	4.6999999999999994e-104	384.0	GALNS		K01132		aveNOG[1]	04EUI@aveNOG,09Z3Z@biNOG,0DKJP@chorNOG,0V6MV@meNOG,12T1I@opiNOG,1CVDY@veNOG,COG3119@NOG,KOG3867@euNOG	NA|NA|NA	G	Sulfatase	Carbohydrate metabolism and transport
36	PB.88.2|1062_0|path0:50-1741(+)|HQ_sampleytBMi1Qu|cb1142_c2/f5p1/1577	400682.PAC_15726480	1.4999999999999999e-90	339.0	GALNS	GO:0000323,GO:0003674,GO:0003824,GO:0003943,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005764,GO:0005773,GO:0005775,GO:0005975,GO:0006022,GO:0006026,GO:0006027,GO:0006082,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008484,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0016788,GO:0030203,GO:0031974,GO:0042339,GO:0042340,GO:0043170,GO:0043202,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044273,GO:0044281,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0044710,GO:0070013,GO:0071704,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575	K01132		meNOG[21]	0V6MV@meNOG,12T1I@opiNOG,COG3119@NOG,KOG3867@euNOG	NA|NA|NA	P	Arylsulfatase	Inorganic ion transport and metabolism
37	PB.101.1|1077_0|path0:1-1739(+)|HQ_sampleytBMi1Qu|cb16611_c276330/f4p7/1796	8090.ENSORLP00000003575	2.099999999999999e-213	747.3	CCT6A		K09498		fiNOG[1]	09TUK@biNOG,0DF4Y@chorNOG,0MVST@fiNOG,0V4TT@meNOG,0XQ3Q@NOG,12NQW@opiNOG,1CPUR@veNOG,KOG0359@euNOG	NA|NA|NA	O	Chaperonin containing TCP1, subunit 6A (Zeta 1)	Post-translational modification, protein turnover, chaperone functions
38	PB.104.2|108_0|path7:5-2887(+)|HQ_sampleytBMi1Qu|cb16611_c306618/f2p4/2941	6945.ISCW014717-PA	4.899999999999999e-124	451.1		GO:0003674,GO:0003824,GO:0004415,GO:0004553,GO:0005975,GO:0006464,GO:0006486,GO:0006487,GO:0006491,GO:0007610,GO:0007622,GO:0007623,GO:0007626,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009311,GO:0009987,GO:0015929,GO:0016787,GO:0016798,GO:0019538,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044699,GO:0044708,GO:0044723,GO:0045475,GO:0048511,GO:0048512,GO:0050896,GO:0070085,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K15719		artNOG[6]	0350D@artNOG,0A18Q@biNOG,0VC47@meNOG,0XPBQ@NOG,12TY6@opiNOG,KOG3698@euNOG	NA|NA|NA	O	beta-N-acetylglucosaminidase	Post-translational modification, protein turnover, chaperone functions
39	PB.105.1|1081_0|path1:1-1949(+)|HQ_sampleytBMi1Qu|cb5983_c2/f3p1/1906	6945.ISCW015584-PA	1.5999999999999994e-235	820.8	KAP-ALPHA1	GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006605,GO:0006606,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009987,GO:0012505,GO:0015031,GO:0016020,GO:0016021,GO:0016482,GO:0017038,GO:0022857,GO:0022884,GO:0022891,GO:0022892,GO:0031224,GO:0031967,GO:0031975,GO:0032991,GO:0033036,GO:0033365,GO:0034504,GO:0034613,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044464,GO:0044699,GO:0044744,GO:0044763,GO:0044765,GO:0045184,GO:0046907,GO:0046930,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0070727,GO:0071702			artNOG[6]	032UK@artNOG,09TS8@biNOG,0V5J8@meNOG,12RBS@opiNOG,COG5064@NOG,KOG0166@euNOG	NA|NA|NA	U	Importin subunit alpha	Intracellular trafficking and secretion
40	PB.107.1|1082_0|path1:1-1790(+)|HQ_sampleytBMi1Qu|cb824_c5/f3p0/1800	6945.ISCW017273-PA	3.8999999999999994e-87	327.8					artNOG[6]	035WD@artNOG,0A4F3@biNOG,0IGYI@euNOG,0VFA0@meNOG,0YKYY@NOG,13JDR@opiNOG	NA|NA|NA			
41	PB.109.2|1084_0|path0:1-1929(+)|HQ_sampleytBMi1Qu|cb16611_c707/f2p1/1967	6945.ISCW000162-PA	1.4e-117	429.1			K01077		artNOG[6]	039VC@artNOG,09UZ6@biNOG,0V5Z1@meNOG,12R0Z@opiNOG,COG1785@NOG,KOG4126@euNOG	NA|NA|NA	P	alkPPc	Inorganic ion transport and metabolism
42	PB.110.1|1085_0|path0:1-1779(+)|HQ_sampleytBMi1Qu|cb7128_c1/f2p2/1789	6945.ISCW022401-PA	1.8000000000000002e-12	79.7			K06176		artNOG[6]	033S4@artNOG,09Z97@biNOG,0VA6E@meNOG,12N52@opiNOG,COG0585@NOG,KOG2339@euNOG	NA|NA|NA	K	tRNA pseudouridine synthase D	Transcription
43	PB.112.1|1087_0|path0:1-1726(+)|HQ_sampleytBMi1Qu|cb6990_c36/f9p7/1786	6945.ISCW015500-PA	2.4e-57	228.8					artNOG[6]	039MC@artNOG,0AC4V@biNOG,0J6U4@euNOG,0VP8Q@meNOG,0ZQ13@NOG,14EDJ@opiNOG	NA|NA|NA	S	Trypsin Inhibitor like cysteine rich domain	Function Unknown
44	PB.113.1|1088_0|path0:1-1772(+)|HQ_sampleytBMi1Qu|cb6861_c11/f12p0/1785	6945.ISCW016908-PA	1.1999999999999999e-61	243.0		GO:0000902,GO:0000904,GO:0003674,GO:0003824,GO:0004812,GO:0004830,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006436,GO:0006520,GO:0006725,GO:0006807,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009653,GO:0009987,GO:0010467,GO:0016043,GO:0016070,GO:0016358,GO:0016874,GO:0016875,GO:0016876,GO:0019538,GO:0019752,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0044767,GO:0046483,GO:0048468,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048813,GO:0048856,GO:0048858,GO:0048869,GO:0071704,GO:0071840,GO:0090304,GO:1901360,GO:1901564,GO:1901576	K01867		artNOG[6]	034HA@artNOG,09T43@biNOG,0V6PH@meNOG,12PEX@opiNOG,COG0180@NOG,KOG2145@euNOG	NA|NA|NA	J	Tryptophanyl-tRNA synthetase	Translation
45	PB.114.1|1089_0|path9:1-3423(+)|HQ_sampleytBMi1Qu|cb65_c9/f2p2/3386	6945.ISCW018383-PA	4.599999999999999e-89	335.1					opiNOG[43]	12PCV@opiNOG,COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	cytochrome P450	Secondary Structure
46	PB.118.1|1092_0|path0:1-1704(+)|HQ_sampleytBMi1Qu|cb16611_c15960/f6p7/1780	6945.ISCW020365-PA	6e-16	91.3					artNOG[6]	03H25@artNOG,0B1KC@biNOG,0WE6U@meNOG,14FJ3@opiNOG,COG5333@NOG,KOG0835@euNOG	NA|NA|NA	D	Cyclin, C-terminal domain	Cell cycle control and mitosis
47	PB.122.1|1096_0|path0:1-1624(+)|HQ_sampleytBMi1Qu|cb16611_c89392/f2p3/1690	6669.DappuP100432	6.6999999999999994e-105	386.7			K00469		artNOG[6]	035FP@artNOG,09X25@biNOG,0V80D@meNOG,0XQ4J@NOG,12S3I@opiNOG,KOG1573@euNOG	NA|NA|NA	A	Family of unknown function (DUF706)	RNA processing and modification
48	PB.125.1|1097_0|path0:1-1709(+)|HQ_sampleytBMi1Qu|cb2328_c2/f3p0/1778	6945.ISCW022696-PA	3.1999999999999987e-142	510.8			K11593		euNOG[57]	0XP07@NOG,KOG1041@euNOG	NA|NA|NA	J	eukaryotic translation initiation factor 2c	Translation
49	PB.128.1|1099_0|path0:1-1721(+)|HQ_sampleytBMi1Qu|cb7448_c13/f15p4/1805	7165.AGAP002499-PA	1.499999999999999e-232	810.8		GO:0000062,GO:0003674,GO:0003824,GO:0004491,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006139,GO:0006206,GO:0006520,GO:0006573,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009081,GO:0009112,GO:0009987,GO:0016491,GO:0016620,GO:0016903,GO:0018478,GO:0019752,GO:0019859,GO:0034641,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0046483,GO:0048037,GO:0050662,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:1901360,GO:1901564,GO:1901605	K00140		artNOG[6]	03295@artNOG,09VHN@biNOG,0SR4X@inNOG,0V6GX@meNOG,0XNP1@NOG,12PJP@opiNOG,KOG2449@euNOG	NA|NA|NA	C	methylmalonate-semialdehyde dehydrogenase acylating	Energy production and conversion
50	PB.129.1|1_0|path0:1-3378(+)|HQ_sampleytBMi1Qu|cb290_c29/f2p0/3371	6945.ISCW020557-PA	7.099999999999997e-167	593.6					artNOG[6]	0356H@artNOG,0A0MH@biNOG,0IGW1@euNOG,0VBHP@meNOG,0XQIR@NOG,12SZ3@opiNOG	NA|NA|NA	S	DB module	Function Unknown
