	query	seed_ortholog	evalue	score	predicted_name	go_terms	kegg_ko	bigg_reactions	tax_scope	eggnog_ogs	best_og	cog_cat	eggnog_hmmm_desc	cog_category_full
24	PB.50.1|1037_0|path0:1-1976(+)|HQ_samplekLafXsSM|cb6597_c1/f2p4/2044	6945.ISCW015669-PA	5.399999999999998e-210	736.1	NS4	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019439,GO:0019637,GO:0019693,GO:0022613,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034655,GO:0035639,GO:0036094,GO:0042254,GO:0042278,GO:0042454,GO:0043167,GO:0043168,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0071840,GO:0072521,GO:0072523,GO:0097159,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658			artNOG[6]	032FQ@artNOG,09U3H@biNOG,0V52M@meNOG,12NI2@opiNOG,COG1161@NOG,KOG1424@euNOG	NA|NA|NA	S	Mmr1 hsr1 GTP binding protein	Function Unknown
25	PB.51.1|1038_0|path0:1-1902(+)|HQ_samplekLafXsSM|cb7028_c5/f8p1/1892	8090.ENSORLP00000009168	9.799999999999998e-121	439.5		GO:0001667,GO:0006928,GO:0007275,GO:0007369,GO:0008150,GO:0009653,GO:0009790,GO:0009987,GO:0016477,GO:0022603,GO:0022604,GO:0032501,GO:0032502,GO:0040011,GO:0042074,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0048598,GO:0048856,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0051128,GO:0051179,GO:0051674,GO:0065007	K12487		fiNOG[1]	09YXE@biNOG,0DGHS@chorNOG,0N24I@fiNOG,0V84G@meNOG,0XR8U@NOG,12U27@opiNOG,1CR7G@veNOG,KOG0818@euNOG	NA|NA|NA	T	G protein-coupled receptor kinase interacting ArfGAP 2	Signal Transduction
26	PB.56.1|1045_0|path0:1-1841(+)|HQ_samplekLafXsSM|cb3267_c82268/f11p6/1887	6945.ISCW021152-PA	1.1999999999999993e-211	741.5					artNOG[6]	032Z3@artNOG,09U5G@biNOG,0V54H@meNOG,0ZSC1@NOG,13J0B@opiNOG,KOG2643@euNOG	NA|NA|NA	P	EFh	Inorganic ion transport and metabolism
27	PB.61.1|1049_0|path0:1-1953(+)|HQ_samplekLafXsSM|cb3267_c34038/f2p1/1885	6945.ISCW007317-PA	2.4e-18	99.4		GO:0001763,GO:0005575,GO:0006629,GO:0006720,GO:0006721,GO:0006810,GO:0007275,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009653,GO:0009889,GO:0009891,GO:0009893,GO:0009914,GO:0009926,GO:0009934,GO:0009962,GO:0009963,GO:0009987,GO:0010016,GO:0010223,GO:0010346,GO:0010817,GO:0016020,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0019222,GO:0022603,GO:0032501,GO:0032502,GO:0042440,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044699,GO:0044707,GO:0044710,GO:0044765,GO:0044767,GO:0046148,GO:0048367,GO:0048509,GO:0048518,GO:0048646,GO:0048731,GO:0048856,GO:0050789,GO:0050793,GO:0051179,GO:0051234,GO:0051239,GO:0060918,GO:0065007,GO:0065008,GO:0071704,GO:0080090,GO:1901576,GO:2000026	K01832,K14999,K16185	LIDODM	euNOG[57]	COG2124@NOG,KOG0158@euNOG	NA|NA|NA	Q	Cytochrome p450	Secondary Structure
28	PB.62.1|105_0|path0:1-3374(+)|HQ_samplekLafXsSM|cb3267_c25458/f3p1/3439	6945.ISCW003918-PA	4.799999999999999e-126	458.0		GO:0000226,GO:0000278,GO:0001655,GO:0001709,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006950,GO:0006952,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007275,GO:0007399,GO:0007400,GO:0007405,GO:0007422,GO:0007423,GO:0007525,GO:0008092,GO:0008093,GO:0008104,GO:0008105,GO:0008150,GO:0008283,GO:0008356,GO:0009607,GO:0009617,GO:0009786,GO:0009987,GO:0014016,GO:0014017,GO:0016043,GO:0017145,GO:0022008,GO:0022402,GO:0030154,GO:0030674,GO:0031503,GO:0032501,GO:0032502,GO:0033036,GO:0035295,GO:0040001,GO:0042742,GO:0044424,GO:0044444,GO:0044448,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045167,GO:0045175,GO:0045176,GO:0045177,GO:0045179,GO:0048103,GO:0048513,GO:0048699,GO:0048731,GO:0048856,GO:0048863,GO:0048865,GO:0048867,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050829,GO:0050896,GO:0051179,GO:0051234,GO:0051239,GO:0051293,GO:0051301,GO:0051302,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051704,GO:0051707,GO:0051960,GO:0055057,GO:0055059,GO:0060090,GO:0061061,GO:0061326,GO:0061351,GO:0061382,GO:0065007,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072089,GO:2000026			artNOG[6]	035FJ@artNOG,0A3TK@biNOG,0IHN9@euNOG,0VEN3@meNOG,0XSNH@NOG,13HVU@opiNOG	NA|NA|NA	S	Inherit from biNOG: inscuteable homolog (Drosophila)	Function Unknown
29	PB.62.2|105_0|path0:199-3795(+)|HQ_samplekLafXsSM|cb3267_c14317/f7p2/3641	6945.ISCW003918-PA	1.499999999999999e-300	1037.7		GO:0000226,GO:0000278,GO:0001655,GO:0001709,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005938,GO:0006403,GO:0006950,GO:0006952,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007275,GO:0007399,GO:0007400,GO:0007405,GO:0007422,GO:0007423,GO:0007525,GO:0008092,GO:0008093,GO:0008104,GO:0008105,GO:0008150,GO:0008283,GO:0008356,GO:0009607,GO:0009617,GO:0009786,GO:0009987,GO:0014016,GO:0014017,GO:0016043,GO:0017145,GO:0022008,GO:0022402,GO:0030154,GO:0030674,GO:0031503,GO:0032501,GO:0032502,GO:0033036,GO:0035295,GO:0040001,GO:0042742,GO:0044424,GO:0044444,GO:0044448,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045167,GO:0045175,GO:0045176,GO:0045177,GO:0045179,GO:0048103,GO:0048513,GO:0048699,GO:0048731,GO:0048856,GO:0048863,GO:0048865,GO:0048867,GO:0048869,GO:0050789,GO:0050793,GO:0050794,GO:0050829,GO:0050896,GO:0051179,GO:0051234,GO:0051239,GO:0051293,GO:0051301,GO:0051302,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051704,GO:0051707,GO:0051960,GO:0055057,GO:0055059,GO:0060090,GO:0061061,GO:0061326,GO:0061351,GO:0061382,GO:0065007,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072089,GO:2000026			artNOG[6]	035FJ@artNOG,0A3TK@biNOG,0IHN9@euNOG,0VEN3@meNOG,0XSNH@NOG,13HVU@opiNOG	NA|NA|NA	S	Inherit from biNOG: inscuteable homolog (Drosophila)	Function Unknown
30	PB.64.3|1052_0|path0:1-1828(+)|HQ_samplekLafXsSM|cb3267_c14153/f2p2/1759	6945.ISCW021754-PA	7.499999999999998e-152	542.7	ANT	GO:0001508,GO:0003008,GO:0003674,GO:0005215,GO:0005471,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005811,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006862,GO:0006873,GO:0006874,GO:0006875,GO:0006950,GO:0006979,GO:0007154,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0007416,GO:0007517,GO:0007519,GO:0007528,GO:0007568,GO:0007610,GO:0007626,GO:0007629,GO:0008150,GO:0008340,GO:0008344,GO:0009605,GO:0009612,GO:0009628,GO:0009888,GO:0009987,GO:0010259,GO:0014706,GO:0015291,GO:0015297,GO:0015711,GO:0015748,GO:0015858,GO:0015865,GO:0015866,GO:0015867,GO:0015868,GO:0015931,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0019226,GO:0019725,GO:0019866,GO:0022607,GO:0022804,GO:0022857,GO:0023052,GO:0030003,GO:0030154,GO:0030534,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032502,GO:0033554,GO:0034599,GO:0035637,GO:0040007,GO:0040011,GO:0042221,GO:0042391,GO:0042592,GO:0042692,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044708,GO:0044763,GO:0044765,GO:0044767,GO:0046716,GO:0046907,GO:0048468,GO:0048489,GO:0048513,GO:0048589,GO:0048731,GO:0048741,GO:0048747,GO:0048856,GO:0048869,GO:0048878,GO:0050801,GO:0050808,GO:0050877,GO:0050896,GO:0051124,GO:0051146,GO:0051179,GO:0051234,GO:0051480,GO:0051503,GO:0051560,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051716,GO:0055001,GO:0055002,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060249,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008,GO:0070050,GO:0070887,GO:0071702,GO:0071705,GO:0071840,GO:0072503,GO:0072507,GO:0097479,GO:0097480,GO:1901264	K05863		artNOG[6]	03550@artNOG,09XCB@biNOG,0V8AI@meNOG,0XNW0@NOG,12NTQ@opiNOG,KOG0749@euNOG	NA|NA|NA	C	ADP ATP translocase	Energy production and conversion
31	PB.64.4|1052_0|path0:4-2645(+)|HQ_samplekLafXsSM|cb3267_c36628/f2p5/2699	6945.ISCW021754-PA	1.0999999999999998e-151	542.7	ANT	GO:0001508,GO:0003008,GO:0003674,GO:0005215,GO:0005471,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005811,GO:0006810,GO:0006811,GO:0006820,GO:0006839,GO:0006862,GO:0006873,GO:0006874,GO:0006875,GO:0006950,GO:0006979,GO:0007154,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0007416,GO:0007517,GO:0007519,GO:0007528,GO:0007568,GO:0007610,GO:0007626,GO:0007629,GO:0008150,GO:0008340,GO:0008344,GO:0009605,GO:0009612,GO:0009628,GO:0009888,GO:0009987,GO:0010259,GO:0014706,GO:0015291,GO:0015297,GO:0015711,GO:0015748,GO:0015858,GO:0015865,GO:0015866,GO:0015867,GO:0015868,GO:0015931,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0019226,GO:0019725,GO:0019866,GO:0022607,GO:0022804,GO:0022857,GO:0023052,GO:0030003,GO:0030154,GO:0030534,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032501,GO:0032502,GO:0033554,GO:0034599,GO:0035637,GO:0040007,GO:0040011,GO:0042221,GO:0042391,GO:0042592,GO:0042692,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044700,GO:0044707,GO:0044708,GO:0044763,GO:0044765,GO:0044767,GO:0046716,GO:0046907,GO:0048468,GO:0048489,GO:0048513,GO:0048589,GO:0048731,GO:0048741,GO:0048747,GO:0048856,GO:0048869,GO:0048878,GO:0050801,GO:0050808,GO:0050877,GO:0050896,GO:0051124,GO:0051146,GO:0051179,GO:0051234,GO:0051480,GO:0051503,GO:0051560,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051716,GO:0055001,GO:0055002,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060249,GO:0060537,GO:0060538,GO:0061061,GO:0065007,GO:0065008,GO:0070050,GO:0070887,GO:0071702,GO:0071705,GO:0071840,GO:0072503,GO:0072507,GO:0097479,GO:0097480,GO:1901264	K05863		artNOG[6]	03550@artNOG,09XCB@biNOG,0V8AI@meNOG,0XNW0@NOG,12NTQ@opiNOG,KOG0749@euNOG	NA|NA|NA	C	ADP ATP translocase	Energy production and conversion
32	PB.65.1|1053_0|path2:1-1276(+)|HQ_samplekLafXsSM|cb3267_c33405/f2p0/1308	6669.DappuP304341	2.5e-59	235.0			K11982		artNOG[6]	0373E@artNOG,0A12B@biNOG,0VBYQ@meNOG,121N2@NOG,12TF5@opiNOG,KOG0800@euNOG	NA|NA|NA	O	RING	Post-translational modification, protein turnover, chaperone functions
33	PB.65.2|1053_0|path2:1-2745(+)|HQ_samplekLafXsSM|cb3267_c24920/f9p6/2811	6669.DappuP304341	5.4e-59	235.0			K11982		artNOG[6]	0373E@artNOG,0A12B@biNOG,0VBYQ@meNOG,121N2@NOG,12TF5@opiNOG,KOG0800@euNOG	NA|NA|NA	O	RING	Post-translational modification, protein turnover, chaperone functions
34	PB.65.3|1053_0|path2:1-2284(+)|HQ_samplekLafXsSM|cb3267_c25593/f6p6/2314	6669.DappuP304341	5.799999999999999e-59	234.6			K11982		artNOG[6]	0373E@artNOG,0A12B@biNOG,0VBYQ@meNOG,121N2@NOG,12TF5@opiNOG,KOG0800@euNOG	NA|NA|NA	O	RING	Post-translational modification, protein turnover, chaperone functions
35	PB.66.1|1054_0|path0:1-1869(+)|HQ_samplekLafXsSM|cb3267_c79938/f3p2/1891	6945.ISCW018129-PA	2.3999999999999994e-127	461.5		GO:0003674,GO:0003824,GO:0004408,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006461,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016829,GO:0016846,GO:0017003,GO:0017004,GO:0017006,GO:0018063,GO:0019538,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840	K01764		artNOG[6]	03501@artNOG,09U6B@biNOG,0V55A@meNOG,0YAUW@NOG,12R9V@opiNOG,KOG3996@euNOG	NA|NA|NA	C, O	cytochrome	Energy production and conversion; Post-translational modification, protein turnover, chaperone functions
36	PB.67.1|1054_0|path1:1-3423(+)|HQ_samplekLafXsSM|cb3267_c31665/f2p5/3486	6945.ISCW018129-PA	2.2e-115	422.5		GO:0003674,GO:0003824,GO:0004408,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006461,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016829,GO:0016846,GO:0017003,GO:0017004,GO:0017006,GO:0018063,GO:0019538,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840	K01764		artNOG[6]	03501@artNOG,09U6B@biNOG,0V55A@meNOG,0YAUW@NOG,12R9V@opiNOG,KOG3996@euNOG	NA|NA|NA	C, O	cytochrome	Energy production and conversion; Post-translational modification, protein turnover, chaperone functions
37	PB.69.1|1054_0|path2:1-1787(+)|HQ_samplekLafXsSM|cb3267_c93971/f2p8/1877	6945.ISCW018129-PA	2.2999999999999994e-127	461.5		GO:0003674,GO:0003824,GO:0004408,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006461,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016829,GO:0016846,GO:0017003,GO:0017004,GO:0017006,GO:0018063,GO:0019538,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840	K01764		artNOG[6]	03501@artNOG,09U6B@biNOG,0V55A@meNOG,0YAUW@NOG,12R9V@opiNOG,KOG3996@euNOG	NA|NA|NA	C, O	cytochrome	Energy production and conversion; Post-translational modification, protein turnover, chaperone functions
38	PB.70.1|1054_0|path3:1-1796(+)|HQ_samplekLafXsSM|cb3267_c84473/f4p7/1883	6945.ISCW018129-PA	3.2e-68	265.0		GO:0003674,GO:0003824,GO:0004408,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006461,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016829,GO:0016846,GO:0017003,GO:0017004,GO:0017006,GO:0018063,GO:0019538,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840	K01764		artNOG[6]	03501@artNOG,09U6B@biNOG,0V55A@meNOG,0YAUW@NOG,12R9V@opiNOG,KOG3996@euNOG	NA|NA|NA	C, O	cytochrome	Energy production and conversion; Post-translational modification, protein turnover, chaperone functions
39	PB.72.1|1054_0|path5:1-1828(+)|HQ_samplekLafXsSM|cb3267_c83580/f31p6/1884	6945.ISCW018129-PA	6.299999999999998e-72	277.3		GO:0003674,GO:0003824,GO:0004408,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006461,GO:0006464,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016043,GO:0016829,GO:0016846,GO:0017003,GO:0017004,GO:0017006,GO:0018063,GO:0019538,GO:0019866,GO:0022607,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0034622,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043623,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070271,GO:0071704,GO:0071822,GO:0071840	K01764		artNOG[6]	03501@artNOG,09U6B@biNOG,0V55A@meNOG,0YAUW@NOG,12R9V@opiNOG,KOG3996@euNOG	NA|NA|NA	C, O	cytochrome	Energy production and conversion; Post-translational modification, protein turnover, chaperone functions
40	PB.83.1|1068_0|path0:1-1789(+)|HQ_samplekLafXsSM|cb3267_c26328/f3p0/1569	28377.ENSACAP00000016055	8.299999999999999e-30	137.1	EIF3D	GO:0000003,GO:0001732,GO:0002009,GO:0003006,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005852,GO:0006412,GO:0006413,GO:0006417,GO:0006446,GO:0006810,GO:0006897,GO:0006898,GO:0006915,GO:0007275,GO:0007276,GO:0007292,GO:0007548,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0009058,GO:0009059,GO:0009653,GO:0009790,GO:0009792,GO:0009888,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0012501,GO:0016043,GO:0016192,GO:0016265,GO:0019222,GO:0019538,GO:0019953,GO:0022414,GO:0022607,GO:0022613,GO:0022618,GO:0031323,GO:0031326,GO:0032268,GO:0032501,GO:0032502,GO:0032504,GO:0032991,GO:0034622,GO:0034645,GO:0040008,GO:0040009,GO:0040010,GO:0040011,GO:0040035,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0045927,GO:0048477,GO:0048513,GO:0048518,GO:0048608,GO:0048609,GO:0048729,GO:0048731,GO:0048806,GO:0048856,GO:0050789,GO:0050794,GO:0051179,GO:0051234,GO:0051246,GO:0060255,GO:0060429,GO:0061458,GO:0065003,GO:0065007,GO:0071704,GO:0071826,GO:0071840,GO:0080090,GO:0097159,GO:1901363,GO:1901576,GO:2000112	K03251		meNOG[21]	09TAX@biNOG,0DG4Z@chorNOG,0V4A2@meNOG,0XP1E@NOG,12N57@opiNOG,1CQUK@veNOG,KOG2479@euNOG	NA|NA|NA	J	Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is required for several steps in the initiation of protein synthesis. The eIF-3 complex associates with the 40S ribosome and facilitates the recruitment of eIF-1, eIF-1A, eIF-2 GTP methionyl-tRNAi and eIF-5 to form the 43S preinitiation complex (43S PIC). The eIF-3 complex stimulates mRNA recruitment to the 43S PIC and scanning of the mRNA for AUG recognition. The eIF-3 complex is also required for disassembly and recycling of post-termination ribosomal complexes and subsequently prevents premature joining of the 40S and 60S ribosomal subunits prior to initiation	Translation
41	PB.84.1|1069_0|path0:1-3016(+)|HQ_samplekLafXsSM|cb4043_c1/f2p2/3034	6945.ISCW004025-PA	3.5e-32	146.0		GO:0000003,GO:0000075,GO:0000077,GO:0003006,GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0005488,GO:0005515,GO:0006139,GO:0006259,GO:0006277,GO:0006281,GO:0006289,GO:0006464,GO:0006508,GO:0006511,GO:0006725,GO:0006807,GO:0006950,GO:0006952,GO:0006974,GO:0007049,GO:0007093,GO:0007095,GO:0007275,GO:0007276,GO:0007292,GO:0007304,GO:0007306,GO:0007307,GO:0007346,GO:0007444,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009607,GO:0009620,GO:0009653,GO:0009987,GO:0010564,GO:0010927,GO:0010948,GO:0016043,GO:0016567,GO:0018130,GO:0019438,GO:0019538,GO:0019941,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0030154,GO:0030163,GO:0030703,GO:0030707,GO:0031570,GO:0031572,GO:0032446,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0035220,GO:0036211,GO:0042787,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044271,GO:0044699,GO:0044702,GO:0044707,GO:0044763,GO:0044767,GO:0044773,GO:0044774,GO:0046483,GO:0048468,GO:0048477,GO:0048513,GO:0048519,GO:0048523,GO:0048609,GO:0048610,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051603,GO:0051704,GO:0051707,GO:0051716,GO:0051726,GO:0065007,GO:0070647,GO:0071704,GO:0071840,GO:0071897,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1901987,GO:1901988,GO:1901990,GO:1901991	K10610		artNOG[6]	0342T@artNOG,09XBA@biNOG,0V89Q@meNOG,0XPF6@NOG,12Q70@opiNOG,KOG1897@euNOG	NA|NA|NA	L	DNA damage-binding protein	Replication and repair
42	PB.86.1|107_0|path0:1-3563(+)|HQ_samplekLafXsSM|cb2184_c1/f7p1/3645	6945.ISCW011768-PA	4.9999999999999985e-230	803.5			K11593		meNOG[21]	0V66Q@meNOG,0XP07@NOG,12N2H@opiNOG,KOG1041@euNOG	NA|NA|NA	J	eukaryotic translation initiation factor 2c	Translation
43	PB.88.1|1072_0|path0:1-1939(+)|HQ_samplekLafXsSM|cb3596_c1/f2p0/1959	6945.ISCW019800-PA	1.8999999999999995e-116	425.2					artNOG[6]	0339S@artNOG,0A3DX@biNOG,0VE8P@meNOG,13HJG@opiNOG,COG0204@NOG,KOG4321@euNOG	NA|NA|NA	I	Inherit from biNOG: transmembrane protein 68	Lipid metabolism
